area,experiment,asymmetry,variant,route,weighting,n,mean,t_lo,t_hi,t_p,boot_lo,boot_hi,eq_mean,eq_lo,eq_hi,eq_p,pw_mean,pw_lo,pw_hi,pw_p,tau,mean_sigma,weight_ratio,obs_agree,ci_methods_disagree,band,reportable
V3a,dg-da,polc-polo,roi,roi,equal,7,0.0277259089704059,-0.0126801140273693,0.0681319319681811,0.144151474873849,-0.0067080093233263,0.0534994594199392,0.0277259089704059,-0.0126801140273693,0.0681319319681811,0.144151474873849,0.00797584550352012,-0.0414491406978289,0.0574008317048692,0.706597274303826,0,0.0627810267306169,6.92476595676028,6,0,2-10,1
V3b,dg-da,horiz-vert,roi,roi,equal,7,-0.062538429833677,-0.256434485804338,0.131357626136984,0.460025816036272,-0.220883747142227,0.0660524875425033,-0.062538429833677,-0.256434485804338,0.131357626136984,0.460025816036272,-0.02251681232716,-0.204130497245819,0.159096872591499,0.771849967944008,0.174338900251428,0.116447596690196,3.04083294023068,4,0,4-8,0
V3b,dg-da,card-obl,roi,roi,equal,7,-0.0335829543507419,-0.108685527939406,0.0415196192379222,0.315852026868497,-0.0901229893488033,0.0201715947274456,-0.0335829543507419,-0.108685527939406,0.0415196192379222,0.315852026868497,-0.0184533633722431,-0.0831785819418275,0.0462718551973414,0.511527430664904,0.0456414505886512,0.0671654178592569,5.72720206905778,5,0,4-8,0
V3b,dg-da,rad-tang,roi,roi,equal,7,-0.14452989791027,-0.312743032643497,0.0236832368229564,0.0802106796118304,-0.28542576452512,-0.0488195661786123,-0.14452989791027,-0.312743032643497,0.0236832368229564,0.0802106796118304,-0.0958452884189551,-0.239265802993176,0.0475752261552657,0.15311865329168,0.123710019049715,0.133330517788719,5.51429372395283,6,1,4-8,0
V3b,dg-da,polc-polo,roi,roi,equal,7,0.00808806122519759,-0.0752465471881914,0.0914226696385865,0.820181512356202,-0.0531127058963676,0.0688076695320398,0.00808806122519759,-0.0752465471881914,0.0914226696385865,0.820181512356202,0.00468515986560193,-0.0517277273477017,0.0610980470789055,0.845680467284729,0.039682276844689,0.0808980671644063,16.7061635489699,4,0,4-8,0
V3b,dg-da,horiz-vert,roi,roi,equal,7,0.0159364239845611,-0.0944860077589254,0.126358855728048,0.736056404370229,-0.0561298449082381,0.105122765135378,0.0159364239845611,-0.0944860077589254,0.126358855728048,0.736056404370229,0.0172678496580489,-0.088698131257411,0.123233830573509,0.703887896456195,0.0907472085942019,0.0775901568786046,2.68102728835791,3,0,2-10,0
V3b,dg-da,card-obl,roi,roi,equal,7,-0.0302439766487518,-0.110891350490867,0.0504033971933637,0.394202993493493,-0.0889603350640583,0.0293719217728797,-0.0302439766487518,-0.110891350490867,0.0504033971933637,0.394202993493493,-0.0066407401179212,-0.0800839880482793,0.0668025078124369,0.832235334032348,0.0544136174102976,0.068140690746906,4.10901970300157,4,0,2-10,0
V3b,dg-da,rad-tang,roi,roi,equal,7,-0.109506886947423,-0.176704220434471,-0.0423095534603756,0.00722062223705153,-0.158262990780732,-0.06056222166348,-0.109506886947423,-0.176704220434471,-0.0423095534603756,0.00722062223705153,-0.111203071981965,-0.168730605709405,-0.0536755382545251,0.00322459107324409,0,0.107120128783429,37.5281373051427,7,0,2-10,0
V3b,dg-da,polc-polo,roi,roi,equal,7,0.00218122157672436,-0.063492404449495,0.0678548476029437,0.937870839112856,-0.0473840704056542,0.048358040225553,0.00218122157672436,-0.063492404449495,0.0678548476029437,0.937870839112856,0.000566473861310897,-0.0579403085362803,0.0590732562589021,0.981866975983682,0.0468688441238138,0.0533458727493733,3.87012596694761,5,0,2-10,0
hV4,dg-da,horiz-vert,roi,roi,equal,7,-0.113161506476429,-0.314245164447328,0.0879221514944705,0.217674999994489,-0.249866418143093,0.0372732776462967,-0.113161506476429,-0.314245164447328,0.0879221514944705,0.217674999994489,-0.0971524290300595,-0.266499124764374,0.0721942667042555,0.209971530108255,0.118478705115618,0.182307406114035,6.62522599177722,5,0,4-8,0
hV4,dg-da,card-obl,roi,roi,equal,7,-0.0399532767530686,-0.165871741490616,0.0859651879844792,0.467010466250811,-0.146607000015977,0.0361987787648525,-0.0399532767530686,-0.165871741490616,0.0859651879844792,0.467010466250811,-0.00490272963033204,-0.115742548983576,0.105937089722912,0.91733943940875,0.0832848175084526,0.1077064181648,5.21886084724553,4,0,4-8,0
