area,experiment,asymmetry,variant,route,weighting,n,mean,t_lo,t_hi,t_p,boot_lo,boot_hi,eq_mean,eq_lo,eq_hi,eq_p,pw_mean,pw_lo,pw_hi,pw_p,tau,mean_sigma,weight_ratio,obs_agree,ci_methods_disagree,band,reportable
V2,da,polc-polo,spec,harmonic,equal,7,0.0331280123990239,-0.0192311392171786,0.0854871640152264,0.172547655798612,-0.00398508197710709,0.074573069614028,0.0331280123990239,-0.0192311392171786,0.0854871640152264,0.172547655798612,0.0129457765259596,-0.0330330276891029,0.058924580741022,0.516595459721095,0,0.0566984307661769,4.84044415386199,5,0,4-8,1
V2,dg,horiz-vert,spec,harmonic,equal,7,-0.291299033412028,-0.352661118932387,-0.229936947891669,2.45095105608863e-05,-0.337562649854499,-0.245968583563074,-0.291299033412028,-0.352661118932387,-0.229936947891669,2.45095105608863e-05,-0.271042299607034,-0.349046045013223,-0.193038554200846,0.000144902069150222,0,0.0982087526064371,5.67431297166663,7,0,2-10,1
V2,dg,card-obl,spec,harmonic,equal,7,-0.140164441038761,-0.248788849803486,-0.0315400322740362,0.019629770434636,-0.224869412190554,-0.0637477710391901,-0.140164441038761,-0.248788849803486,-0.0315400322740362,0.019629770434636,-0.129284250505754,-0.236942501102485,-0.0216259999090231,0.0260003320746403,0.102872615378439,0.0566749636159573,1.42878201983893,7,0,2-10,1
V2,dg,rad-tang,spec,harmonic,equal,7,0.183476106720716,0.130394452237584,0.236557761203848,0.000149233921398792,0.144024505665529,0.222580609182375,0.183476106720716,0.130394452237584,0.236557761203848,0.000149233921398792,0.186633952416521,0.133900125145142,0.2393677796879,0.000130725134521671,0.0496296741606348,0.0288287694055513,1.49060090972856,7,0,2-10,1
V2,dg,polc-polo,spec,harmonic,equal,7,0.0453168035815515,0.00665656713714716,0.0839770400259559,0.0284932282022799,0.0162314528493887,0.0736383308081008,0.0453168035815515,0.00665656713714716,0.0839770400259559,0.0284932282022799,0.045177138824254,0.00667215792497828,0.0836821197235297,0.0283931263583676,0.0374194732355684,0.0186326397365226,1.31172573899735,6,0,2-10,1
V2,da,horiz-vert,spec,harmonic,equal,7,-0.0622974956350617,-0.118647029638612,-0.0059479616315115,0.0353310401720346,-0.103104257226187,-0.0200494095244473,-0.0622974956350617,-0.118647029638612,-0.0059479616315115,0.0353310401720346,-0.0663491229965934,-0.122349989579726,-0.010348256413461,0.0273676421880442,0.0559958107181346,0.0240158384123767,1.3863583701002,5,0,2-10,1
V2,da,card-obl,spec,harmonic,equal,7,-0.00618419654132147,-0.0304646340331244,0.0180962409504815,0.55606984037816,-0.0244807423415627,0.0115626536360403,-0.00618419654132147,-0.0304646340331244,0.0180962409504815,0.55606984037816,-0.010856438703036,-0.0336597151587247,0.0119468377526527,0.288254618511493,0.017918143404245,0.019188183308011,2.77289936046439,4,0,2-10,1
V2,da,rad-tang,spec,harmonic,equal,7,0.150404155921501,0.100953592329792,0.199854719513209,0.000303149466948138,0.112940058139087,0.185800719654653,0.150404155921501,0.100953592329792,0.199854719513209,0.000303149466948138,0.144482076954858,0.0903314291004788,0.198632724809238,0.000616513126362294,0,0.0732612082200093,7.11667723621173,7,0,2-10,1
V2,da,polc-polo,spec,harmonic,equal,7,0.0460749225075388,-0.00998508879163373,0.102134933806711,0.0910179850958911,0.00445825319258267,0.0867603301615973,0.0460749225075388,-0.00998508879163373,0.102134933806711,0.0910179850958911,0.0389072754203926,-0.0153592695132302,0.0931738203540153,0.129906080533902,0.0365031369406967,0.0483917654049325,2.12317029557949,5,1,2-10,1
V3,dg,horiz-vert,spec,harmonic,equal,7,-0.127853433336853,-0.213117350695039,-0.0425895159786665,0.0104648269093264,-0.189393261391346,-0.0649505043538814,-0.127853433336853,-0.213117350695039,-0.0425895159786665,0.0104648269093264,-0.105079290339024,-0.17482168215872,-0.0353368985193282,0.0102487122596075,0.0314059854895168,0.0866783492294728,7.07904270931972,7,0,4-8,1
V3,dg,card-obl,spec,harmonic,equal,7,-0.0843811672531035,-0.161253598124339,-0.00750873638186816,0.0362490506071696,-0.143310666519289,-0.0291098604426231,-0.0843811672531035,-0.161253598124339,-0.00750873638186816,0.0362490506071696,-0.0624970804331484,-0.135240991072707,0.0102468302064105,0.0802293125839534,0.0626994982412491,0.0545671413718544,2.41211390626797,6,0,4-8,1
V3,dg,rad-tang,spec,harmonic,equal,7,0.0684381203213287,0.0280319529744524,0.108844287668205,0.00604834634459723,0.0347430491900936,0.0943497148174928,0.0684381203213287,0.0280319529744524,0.108844287668205,0.00604834634459723,0.0704096534084436,0.0325084018905629,0.108310904926324,0.00390974709945891,0.0276662512872893,0.0338136391929608,3.40359536988557,6,0,4-8,1
V3,dg,polc-polo,spec,harmonic,equal,7,0.0071950319330158,-0.0430959086954826,0.0574859725615142,0.738243690060234,-0.0243047438860169,0.0484101324594022,0.0071950319330158,-0.0430959086954826,0.0574859725615142,0.738243690060234,0.00523003022003248,-0.0448862097714737,0.0553462702115387,0.806977138724906,0.0480190360518373,0.0255166858647784,1.27145932538968,3,0,4-8,1
V3,da,horiz-vert,spec,harmonic,equal,7,-0.0374064525177375,-0.0875736096150637,0.0127607045795888,0.117882049175063,-0.0741393818755215,-0.00163571025055414,-0.0374064525177375,-0.0875736096150637,0.0127607045795888,0.117882049175063,-0.0282001024395852,-0.0768050396612426,0.0204048347820723,0.205509305285872,0.0433694892347732,0.0325803365890659,2.06709790551925,4,1,4-8,1
V3,da,card-obl,spec,harmonic,equal,7,-0.00900501152142337,-0.0359790989696276,0.0179690759267808,0.445215027091932,-0.0291448997640832,0.0112952673363578,-0.00900501152142337,-0.0359790989696276,0.0179690759267808,0.445215027091932,-0.012051330928363,-0.0367848493718873,0.0126821875151613,0.278173463357023,0.0129749804244846,0.0261210208803589,4.64317611222141,4,0,4-8,1
V3,da,rad-tang,spec,harmonic,equal,7,0.132308239009617,0.102187456506693,0.162429021512541,3.83275201981167e-05,0.111754623203697,0.156652448096513,0.132308239009617,0.102187456506693,0.162429021512541,3.83275201981167e-05,0.143450922738074,0.0954777775380872,0.191424067938062,0.000332736103525598,0,0.0679263064258092,9.32345436863734,7,0,4-8,1
V3,da,polc-polo,spec,harmonic,equal,7,-0.000903061555164531,-0.0421665015980349,0.0403603784877058,0.959031146299961,-0.030489052225301,0.0304547694104554,-0.000903061555164531,-0.0421665015980349,0.0403603784877058,0.959031146299961,-8.36843141034747e-05,-0.0390423571446823,0.0388749885164753,0.995976708075602,0,0.0451924812920106,3.30256886319392,3,0,4-8,1
V3,dg,horiz-vert,spec,harmonic,equal,7,-0.144109269055398,-0.227904988012562,-0.0603135500982345,0.00563485216596755,-0.205857883978193,-0.0833397705341083,-0.144109269055398,-0.227904988012562,-0.0603135500982345,0.00563485216596755,-0.115675981533866,-0.189405720052339,-0.0419462430153937,0.00856882478707937,0.036065779291264,0.083117623227801,4.4921226200238,7,0,2-10,1
V3,dg,card-obl,spec,harmonic,equal,7,-0.0887041274597869,-0.177863028846454,0.000454773926880439,0.0508551608757682,-0.156630045697132,-0.0254822853756705,-0.0887041274597869,-0.177863028846454,0.000454773926880439,0.0508551608757682,-0.0700427493602939,-0.156866103337213,0.0167806046166252,0.09581880743999,0.0804123405820289,0.0531751979818825,1.76888896893976,5,1,2-10,1
