area,experiment,asymmetry,variant,route,weighting,n,mean,t_lo,t_hi,t_p,boot_lo,boot_hi,eq_mean,eq_lo,eq_hi,eq_p,pw_mean,pw_lo,pw_hi,pw_p,tau,mean_sigma,weight_ratio,obs_agree,ci_methods_disagree,band,reportable
hV4,da,polc-polo,roipw,roi,precision,7,0.0769684306814111,-0.0244516007044743,0.178388462067296,0.112694542114826,0.00980797608308135,0.165491043694262,0.0915380989766468,-0.014751037931271,0.197827235884565,0.0796669372539241,0.0769684306814111,-0.0244516007044743,0.178388462067296,0.112694542114826,0.0878904348806506,0.0740495447628998,2.4056694687811,5,1,2-10,0
MT,dg,horiz-vert,roipw,roi,precision,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4-8,0
MT,dg,card-obl,roipw,roi,precision,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4-8,0
MT,dg,rad-tang,roipw,roi,precision,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4-8,0
MT,dg,polc-polo,roipw,roi,precision,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4-8,0
MT,da,horiz-vert,roipw,roi,precision,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4-8,0
MT,da,card-obl,roipw,roi,precision,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4-8,0
MT,da,rad-tang,roipw,roi,precision,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4-8,0
MT,da,polc-polo,roipw,roi,precision,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4-8,0
MT,dg,horiz-vert,roipw,roi,precision,7,-0.0468855275158144,-0.181991727402691,0.0882206723710625,0.428374019872027,-0.155052430286239,0.0464497932231976,-0.0568061162391613,-0.194150626474308,0.0805383939959855,0.350572165097947,-0.0468855275158144,-0.181991727402691,0.0882206723710625,0.428374019872027,0.10727694827631,0.1026912133072,1.89094227471031,4,0,2-10,0
