area,experiment,asymmetry,variant,route,weighting,n,mean,t_lo,t_hi,t_p,boot_lo,boot_hi,eq_mean,eq_lo,eq_hi,eq_p,pw_mean,pw_lo,pw_hi,pw_p,tau,mean_sigma,weight_ratio,obs_agree,ci_methods_disagree
V1,dg,horiz-vert,roipw,roi,precision,8,-0.547694913559404,-0.670544287259433,-0.424845539859376,1.50903343416232e-05,-0.648544908626851,-0.441223532665637,-0.548119149674801,-0.682083707285524,-0.414154592064078,2.65907563567866e-05,-0.547694913559404,-0.670544287259433,-0.424845539859376,1.50903343416232e-05,0.0899128637323032,0.132637668752897,3.46084200842996,8,0
V1,dg,card-obl,roipw,roi,precision,8,-0.212976252233068,-0.343847584002306,-0.0821049204638307,0.00630777474136834,-0.323065736336075,-0.117731846467667,-0.220569248423959,-0.352366772297727,-0.088771724550192,0.00548050863878812,-0.212976252233068,-0.343847584002306,-0.0821049204638307,0.00630777474136834,0.137139198963103,0.0777555122433435,1.39475231170265,7,0
V1,dg,rad-tang,roipw,roi,precision,8,0.112355404208014,0.046766093113409,0.177944715302619,0.00486689744918543,0.0560818229285727,0.157367387404419,0.103792634925008,0.0368849195315434,0.170700350318473,0.00798327308495505,0.112355404208014,0.046766093113409,0.177944715302619,0.00486689744918543,0.0694212399978164,0.0398205516421334,1.88322734071708,8,0
V1,dg,polc-polo,roipw,roi,precision,8,0.040270690326833,0.00398822210658831,0.0765531585470776,0.0341824569213342,0.0146823506984578,0.0706309191118485,0.0391029719362556,0.00257052127040962,0.0756354226021016,0.0391753477681155,0.040270690326833,0.00398822210658831,0.0765531585470776,0.0341824569213342,0.0393812548237787,0.0189376042312326,1.37563177363206,6,0
V1,da,horiz-vert,roipw,roi,precision,8,-0.214085276498859,-0.361975123528346,-0.0661954294693723,0.0110896828749015,-0.338064299616933,-0.110374910639083,-0.218254280291203,-0.366460454730128,-0.0700481058522778,0.0102352747938597,-0.214085276498859,-0.361975123528346,-0.0661954294693723,0.0110896828749015,0.171147575680027,0.0462079301923344,1.23238310033214,7,0
V1,da,card-obl,roipw,roi,precision,8,-0.0317502252855019,-0.0683000025149708,0.00479955194396708,0.0790491023100494,-0.0588621967169218,-0.000951224029960368,-0.0284820653433348,-0.0656658838953718,0.00870175320870226,0.113006912741086,-0.0317502252855019,-0.0683000025149708,0.00479955194396708,0.0790491023100494,0.0391825078626933,0.0210463049346839,1.79423560727998,6,1
V1,da,rad-tang,roipw,roi,precision,8,0.17545346686916,0.0666513702888008,0.284255563449519,0.0066005743574704,0.0338332751610774,0.248237178209433,0.150055554771747,0.00773872646193957,0.292372383081554,0.0414018931644363,0.17545346686916,0.0666513702888008,0.284255563449519,0.0066005743574704,0.0693295135632704,0.155473706207832,10.4871701406953,7,0
V1,da,polc-polo,roipw,roi,precision,8,0.0398371406574664,-0.0442271787427874,0.12390146005772,0.299438474223828,-0.0264614113018832,0.109301046586135,0.0399080814549529,-0.0474965634704291,0.127312726380335,0.316081813747629,0.0398371406574664,-0.0442271787427874,0.12390146005772,0.299438474223828,0.0762447850944419,0.0715339044688218,2.75645981856023,4,0
