area,experiment,asymmetry,variant,route,weighting,n,mean,t_lo,t_hi,t_p,boot_lo,boot_hi,eq_mean,eq_lo,eq_hi,eq_p,pw_mean,pw_lo,pw_hi,pw_p,tau,mean_sigma,weight_ratio,obs_agree,ci_methods_disagree
V1,dg,horiz-vert,spec,harmonic,equal,13,-0.4668251133335,-0.59966132753649,-0.33398889913051,5.87165062751106e-06,-0.580426024592966,-0.350296973139999,-0.4668251133335,-0.59966132753649,-0.33398889913051,5.87165062751106e-06,-0.45813188652206,-0.587519679542554,-0.328744093501566,5.44238613287054e-06,0.179432514702063,0.126984393419817,2.10320979789701,13,0
V1,dg,card-obl,spec,harmonic,equal,13,-0.188757817742512,-0.301758050465043,-0.0757575850199806,0.00339096456654392,-0.286474874346612,-0.0918253968702845,-0.188757817742512,-0.301758050465043,-0.0757575850199806,0.00339096456654392,-0.176942749660453,-0.289174592685082,-0.064710906635823,0.00493914124184818,0.168684949253427,0.0807012664011989,1.5277213729948,11,0
V1,dg,rad-tang,spec,harmonic,equal,13,0.105845307562379,0.0533512649259807,0.158339350198777,0.000875767240327529,0.0619583978177804,0.15342643826557,0.105845307562379,0.0533512649259807,0.158339350198777,0.000875767240327529,0.113096103031703,0.0614295242113598,0.164762681852045,0.000456789281473962,0.0763607681359714,0.0414143725236904,1.86981194127007,12,0
V1,dg,polc-polo,spec,harmonic,equal,13,0.0664065417873457,0.0315208354696294,0.101292248105062,0.00135267531516169,0.0373423903258118,0.0977454023016832,0.0664065417873457,0.0315208354696294,0.101292248105062,0.00135267531516169,0.0673064847223891,0.0325924749466399,0.102020494498138,0.00117951264287231,0.0507666005718839,0.0274858163248458,1.40973592643142,12,0
V1,da,horiz-vert,spec,harmonic,equal,7,-0.212393294362318,-0.383876674776144,-0.0409099139484913,0.023078343788746,-0.345117056373708,-0.0929863689354705,-0.212393294362318,-0.383876674776144,-0.0409099139484913,0.023078343788746,-0.211952194821023,-0.383018961166761,-0.0408854284752849,0.0230465643240962,0.177048447549524,0.055080076679617,1.21241988083986,6,0
V1,da,card-obl,spec,harmonic,equal,7,-0.0440174861678497,-0.103200639753188,0.0151656674174886,0.118638180722008,-0.0901502980622229,-0.00149702451759159,-0.0440174861678497,-0.103200639753188,0.0151656674174886,0.118638180722008,-0.0459606440239528,-0.103681868839996,0.0117605807920908,0.0992846423030741,0.0551190541920061,0.0325103778444125,2.07540513033938,5,1
V1,da,rad-tang,spec,harmonic,equal,7,0.198196589254246,0.119087055490534,0.277306123017958,0.000861412421526472,0.13697274335139,0.253739456279379,0.198196589254246,0.119087055490534,0.277306123017958,0.000861412421526472,0.217449429775341,0.123868768934114,0.311030090616568,0.00127660786200176,0,0.157015783352595,17.4201086034933,7,0
V1,da,polc-polo,spec,harmonic,equal,7,0.0504146721703932,-0.0234952368626296,0.124324581203416,0.146146091807385,0.000930812847296232,0.106081339625458,0.0504146721703932,-0.0234952368626296,0.124324581203416,0.146146091807385,0.0417092016169738,-0.0215353881439297,0.104953791377877,0.157716195492585,0.0338233074625738,0.0724053858782205,7.13582790952582,4,1
